idHistory,Code,Description,Duration,userId,OperatorComment,BegindateTime,IdPrevious,EndDateTime,Pieces,Rejections
1818310,26,26-CAMBIO DE HERRAMIENTAS DEBIDO A DESGASTE,220.635,siderca\12985,"CA15,GA15",2025-10-25 16:30:26.5941545 -03:00,1818222,2025-10-25 14:44:29.7438078 -03:00,13,0
1818363,26,26-CAMBIO DE HERRAMIENTAS DEBIDO A DESGASTE,805,siderca\12985,"CPA,CA15,GA15,CFC,GFC,CDS,GDS,CDT",2025-10-25 17:50:28.0238323 -03:00,1818310,2025-10-25 16:34:07.2293617 -03:00,11,0
1818420,26,26-CAMBIO DE HERRAMIENTAS DEBIDO A DESGASTE,531,siderca\12985,"CPT,CSR,GSR,CA15,GA15",2025-10-25 19:27:15.0240111 -03:00,1818363,2025-10-25 18:03:53.0238323 -03:00,11,0
1818502,26,26-CAMBIO DE HERRAMIENTAS DEBIDO A DESGASTE,483.347,siderca\17701,"CPA,CA15,CFC,CDS",2025-10-25 21:07:35.8903850 -03:00,1818420,2025-10-25 19:36:06.0240111 -03:00,11,0
1818569,26,26-CAMBIO DE HERRAMIENTAS DEBIDO A DESGASTE,181.963,siderca\17701,CA15,2025-10-25 22:33:18.6595402 -03:00,1818502,2025-10-25 21:15:39.2371251 -03:00,11,0
1818640,26,26-CAMBIO DE HERRAMIENTAS DEBIDO A DESGASTE,686.894,siderca\17701,"CPT,CPA,CSR,CA15,CFC,CDS,CDT",2025-10-25 23:56:15.7856227 -03:00,1818569,2025-10-25 22:36:20.6222556 -03:00,10,0
1818714,26,26-CAMBIO DE HERRAMIENTAS DEBIDO A DESGASTE,168.292,siderca\17701,CA15,2025-10-26 01:28:51.9863375 -03:00,1818640,2025-10-26 00:07:42.6790080 -03:00,10,0
1818770,26,26-CAMBIO DE HERRAMIENTAS DEBIDO A DESGASTE,429.052,siderca\17701,"CPA,CA15,CFC,CDS",2025-10-26 02:48:02.8944552 -03:00,1818714,2025-10-26 01:31:40.2784436 -03:00,10,0
1818825,26,26-CAMBIO DE HERRAMIENTAS DEBIDO A DESGASTE,359.951,siderca\17701,"CPT,CSR,CA15",2025-10-26 04:12:43.0347511 -03:00,1818770,2025-10-26 02:55:11.9469930 -03:00,11,0
1818973,26,26-CAMBIO DE HERRAMIENTAS DEBIDO A DESGASTE,643,siderca\12985,"CPA,CA15,GA15,CDS,GDS,CDT",2025-10-27 06:36:52.3319222 -03:00,1818825,2025-10-26 04:18:42.9859151 -03:00,14,0
1819079,26,26-CAMBIO DE HERRAMIENTAS DEBIDO A DESGASTE,625.858,siderca\12985,"CPT,CSR,GSR,CA15,GA15,GFC",2025-10-27 09:48:31.3342896 -03:00,1818973,2025-10-27 06:47:35.3319222 -03:00,14,0
1819213,26,26-CAMBIO DE HERRAMIENTAS DEBIDO A DESGASTE,675,siderca\17701,"CPT,CPA,CSR,CA15,CFC,CDS,CDT",2025-10-27 13:07:44.5530944 -03:00,1819079,2025-10-27 09:58:57.1923028 -03:00,17,2
1819340,26,26-CAMBIO DE HERRAMIENTAS DEBIDO A DESGASTE,240,siderca\17701,CA15,2025-10-27 14:46:29.5781165 -03:00,1819213,2025-10-27 13:18:59.5530944 -03:00,8,0
1819378,26,26-CAMBIO DE HERRAMIENTAS DEBIDO A DESGASTE,433.323,siderca\17701,"CPA,CA15,CFC,CDS",2025-10-27 17:19:31.4560281 -03:00,1819340,2025-10-27 14:50:29.5781165 -03:00,12,0
1819429,26,26-CAMBIO DE HERRAMIENTAS DEBIDO A DESGASTE,578.405,siderca\17701,"CPT,CSR,CA15,CFC",2025-10-27 18:42:45.2592473 -03:00,1819378,2025-10-27 17:26:44.7795408 -03:00,11,0
1819484,26,26-CAMBIO DE HERRAMIENTAS DEBIDO A DESGASTE,420.09,siderca\17701,"CPA,CA15,CFC,CDS",2025-10-27 20:10:03.7046439 -03:00,1819429,2025-10-27 18:52:23.6643740 -03:00,11,0
1819549,26,26-CAMBIO DE HERRAMIENTAS DEBIDO A DESGASTE,226.435,siderca\60062291,CDT,2025-10-27 21:32:10.6548216 -03:00,1819484,2025-10-27 20:17:03.7946472 -03:00,11,0
1819579,26,26-CAMBIO DE HERRAMIENTAS DEBIDO A DESGASTE,907.095,siderca\60062291,"CPT,CPA,GSR,GA15,CFC,GFC,CDS,GDS,CDT",2025-10-27 22:16:17.3329847 -03:00,1819549,2025-10-27 21:35:57.0896346 -03:00,6,0
1819666,26,26-CAMBIO DE HERRAMIENTAS DEBIDO A DESGASTE,120.394,siderca\60062291,CDT,2025-10-28 00:09:56.8960568 -03:00,1819579,2025-10-27 22:31:24.4276558 -03:00,10,1
1819744,26,26-CAMBIO DE HERRAMIENTAS DEBIDO A DESGASTE,480.567,siderca\60062291,"CPA,CA15,CDS,GDS,CDT",2025-10-28 02:21:34.4876343 -03:00,1819666,2025-10-28 00:11:57.2904166 -03:00,10,0
1819799,26,26-CAMBIO DE HERRAMIENTAS DEBIDO A DESGASTE,465,siderca\60062291,"CPT,GSR,GFC,CDT",2025-10-28 03:53:29.0349896 -03:00,1819744,2025-10-28 02:29:35.0543546 -03:00,10,0
1819876,26,26-CAMBIO DE HERRAMIENTAS DEBIDO A DESGASTE,903,siderca\12985,"CPT,CPA,CSR,GSR,CA15,GA15,CFC,GFC,CDS,GDS,CDT",2025-10-28 05:27:14.2133487 -03:00,1819799,2025-10-28 04:01:14.0349896 -03:00,11,0
1819957,26,26-CAMBIO DE HERRAMIENTAS DEBIDO A DESGASTE,136.435,siderca\12985,"CA15,GA15",2025-10-28 07:31:35.8126948 -03:00,1819876,2025-10-28 05:42:17.2133487 -03:00,13,0
1819998,26,26-CAMBIO DE HERRAMIENTAS DEBIDO A DESGASTE,545.92,siderca\12985,"CPA,CA15,GA15,CDS,GDS,CDT",2025-10-28 08:41:03.2814205 -03:00,1819957,2025-10-28 07:33:52.2470627 -03:00,9,0
1820041,26,26-CAMBIO DE HERRAMIENTAS DEBIDO A DESGASTE,602.578,siderca\12985,"CPT,CSR,GSR,CA15,GA15,CFC,GFC",2025-10-28 09:50:30.8561734 -03:00,1819998,2025-10-28 08:50:09.2013618 -03:00,8,0
1820122,26,26-CAMBIO DE HERRAMIENTAS DEBIDO A DESGASTE,615.533,siderca\12985,"CPA,CA15,GA15,CDS,GDS,CDT",2025-10-28 11:46:41.6224216 -03:00,1820041,2025-10-28 10:00:33.4347648 -03:00,11,0
1820224,26,26-CAMBIO DE HERRAMIENTAS DEBIDO A DESGASTE,270.47,siderca\17701,CA15,2025-10-28 13:35:11.1468889 -03:00,1820122,2025-10-28 11:56:57.1558669 -03:00,11,1
1820295,26,26-CAMBIO DE HERRAMIENTAS DEBIDO A DESGASTE,606.145,siderca\17701,"CPT,CPA,CSR,CA15,CFC,CDS,CDT",2025-10-28 15:07:10.7078498 -03:00,1820224,2025-10-28 13:39:41.6161571 -03:00,11,0
1820368,26,26-CAMBIO DE HERRAMIENTAS DEBIDO A DESGASTE,177.543,siderca\17701,CA15,2025-10-28 16:39:04.0869109 -03:00,1820295,2025-10-28 15:17:16.8528535 -03:00,10,0
1820428,26,26-CAMBIO DE HERRAMIENTAS DEBIDO A DESGASTE,470,siderca\17701,"CPA,CA15,CFC,CDS",2025-10-28 17:55:40.3011116 -03:00,1820368,2025-10-28 16:42:01.6299520 -03:00,11,1
1820498,26,26-CAMBIO DE HERRAMIENTAS DEBIDO A DESGASTE,586.15,siderca\17701,"CPT,CSR,CA15,CFC",2025-10-28 19:13:58.0876743 -03:00,1820428,2025-10-28 18:03:30.3011116 -03:00,10,0
1820666,26,26-CAMBIO DE HERRAMIENTAS DEBIDO A DESGASTE,360.87,siderca\60062291,"CPA,GA15,GDS,CDT",2025-10-28 21:44:03.0000000 -03:00,1820498,2025-10-28 19:23:44.2379658 -03:00,10,0
1820708,26,26-CAMBIO DE HERRAMIENTAS DEBIDO A DESGASTE,315.332,siderca\60062291,CDT,2025-10-28 22:58:02.5233640 -03:00,1820666,2025-10-28 21:50:03.8707985 -03:00,7,0
1820758,26,26-CAMBIO DE HERRAMIENTAS DEBIDO A DESGASTE,886,siderca\60062291,"CPT,CPA,CSR,GSR,CA15,GFC,GDS,CDT",2025-10-28 23:58:34.8755220 -03:00,1820708,2025-10-28 23:03:17.8552627 -03:00,8,0
1820837,26,26-CAMBIO DE HERRAMIENTAS DEBIDO A DESGASTE,226.546,siderca\60062291,CDT,2025-10-29 01:43:15.7390924 -03:00,1820758,2025-10-29 00:13:20.8755220 -03:00,10,8
1820913,26,26-CAMBIO DE HERRAMIENTAS DEBIDO A DESGASTE,540.864,siderca\60062291,"CPA,GSR,GA15,CDS,CDT",2025-10-29 02:56:07.1217934 -03:00,1820837,2025-10-29 01:47:02.2851708 -03:00,7,0
1820988,26,26-CAMBIO DE HERRAMIENTAS DEBIDO A DESGASTE,257,siderca\60062291,"GFC,CDT",2025-10-29 04:28:38.0849059 -03:00,1820913,2025-10-29 03:05:07.9856508 -03:00,9,0
1821078,26,26-CAMBIO DE HERRAMIENTAS DEBIDO A DESGASTE,687.832,siderca\12985,"CPA,CA15,GA15,CDS,GDS,CDT",2025-10-29 05:58:03.1889682 -03:00,1820988,2025-10-29 04:32:55.0849059 -03:00,10,0
1821155,26,26-CAMBIO DE HERRAMIENTAS DEBIDO A DESGASTE,164.319,siderca\12985,"CA15,GA15",2025-10-29 07:26:11.8410344 -03:00,1821078,2025-10-29 06:09:31.0205129 -03:00,11,0
1821168,26,26-CAMBIO DE HERRAMIENTAS DEBIDO A DESGASTE,279.332,siderca\12985,"CPT,CPA,CSR,GSR,CA15,GA15",2025-10-29 07:42:38.8782918 -03:00,1821155,2025-10-29 07:28:56.1605855 -03:00,2,0
1821223,26,26-CAMBIO DE HERRAMIENTAS DEBIDO A DESGASTE,638.417,siderca\12985,"CPA,CA15,GA15,CDS,GDS,CDT",2025-10-29 08:42:52.6049679 -03:00,1821168,2025-10-29 07:47:18.2106929 -03:00,8,0
1821330,26,26-CAMBIO DE HERRAMIENTAS DEBIDO A DESGASTE,193.388,siderca\12985,"CA15,GA15",2025-10-29 10:47:47.8874634 -03:00,1821223,2025-10-29 08:53:31.0211980 -03:00,13,0
1821369,26,26-CAMBIO DE HERRAMIENTAS DEBIDO A DESGASTE,419.722,siderca\12985,"CA15,GA15",2025-10-29 11:27:39.8770521 -03:00,1821330,2025-10-29 10:51:01.2754013 -03:00,3,0
1821398,26,26-CAMBIO DE HERRAMIENTAS DEBIDO A DESGASTE,959.512,siderca\12985,"CPT,CPA,CSR,GSR,CA15,GA15,CFC,GFC,CDS,GDS,CDT",2025-10-29 11:55:18.8455185 -03:00,1821369,2025-10-29 11:34:39.5993173 -03:00,3,0
1821480,26,26-CAMBIO DE HERRAMIENTAS DEBIDO A DESGASTE,654.676,siderca\17701,"CPT,CPA,GA12,CDT",2025-10-29 13:14:18.5050187 -03:00,1821398,2025-10-29 12:11:18.3577004 -03:00,8,0
1821519,26,26-CAMBIO DE HERRAMIENTAS DEBIDO A DESGASTE,415,siderca\60062524,"GA15,GA12,GDS,CDT",2025-10-29 14:01:28.0717630 -03:00,1821480,2025-10-29 13:25:13.1815681 -03:00,3,0
1821623,26,26-CAMBIO DE HERRAMIENTAS DEBIDO A DESGASTE,394,siderca\60062524,"CPA,GA15,GA12,CDT",2025-10-29 15:49:51.6492985 -03:00,1821519,2025-10-29 14:08:23.0717630 -03:00,10,0
1821741,26,26-CAMBIO DE HERRAMIENTAS DEBIDO A DESGASTE,215.009,siderca\60062524,"CSR,GSR,CDT",2025-10-29 18:07:46.6911275 -03:00,1821623,2025-10-29 15:56:25.6492985 -03:00,10,4
1821852,26,26-CAMBIO DE HERRAMIENTAS DEBIDO A DESGASTE,658,siderca\60062524,"CPT,CPA,GSR,CFC,GFC,GDS",2025-10-29 20:24:24.8341384 -03:00,1821741,2025-10-29 18:11:21.7006806 -03:00,9,1
1821951,26,26-CAMBIO DE HERRAMIENTAS DEBIDO A DESGASTE,406,siderca\60062291,"CSR,GSR,CA15,GA15,CDT",2025-10-29 22:29:51.3073999 -03:00,1821852,2025-10-29 20:35:22.8341384 -03:00,10,1
1822035,26,26-CAMBIO DE HERRAMIENTAS DEBIDO A DESGASTE,540.703,siderca\60062291,"CPA,GA15,CFC,GDS,CDT",2025-10-30 00:12:27.1501101 -03:00,1821951,2025-10-29 22:36:37.3073999 -03:00,10,0
1822085,26,26-CAMBIO DE HERRAMIENTAS DEBIDO A DESGASTE,145,siderca\60062291,CDT,2025-10-30 01:35:58.7945722 -03:00,1822035,2025-10-30 00:21:27.8537707 -03:00,10,0
1822124,26,26-CAMBIO DE HERRAMIENTAS DEBIDO A DESGASTE,876.854,siderca\60062291,"CPT,CPA,GSR,CA15,GA15,GFC,GDS,CDT",2025-10-30 02:35:38.5607980 -03:00,1822085,2025-10-30 01:38:23.7945722 -03:00,8,1
1822319,26,26-CAMBIO DE HERRAMIENTAS DEBIDO A DESGASTE,900.577,siderca\12985,"CPT,CPA,CSR,GSR,CA15,GA15,CFC,GFC,CDS,GDS,CDT",2025-10-30 06:30:35.1751125 -03:00,1822124,2025-10-30 02:50:15.4141750 -03:00,21,2
1822386,26,26-CAMBIO DE HERRAMIENTAS DEBIDO A DESGASTE,356.351,siderca\12985,"CA15,GA15",2025-10-30 08:25:54.9774281 -03:00,1822319,2025-10-30 06:45:35.7529051 -03:00,11,0
1822430,26,26-CAMBIO DE HERRAMIENTAS DEBIDO A DESGASTE,859,siderca\12985,"CPA,CA15,GA15,CFC,GFC,CDS,GDS,CDT",2025-10-30 09:41:27.5406342 -03:00,1822386,2025-10-30 08:31:51.3286550 -03:00,10,0
1822498,26,26-CAMBIO DE HERRAMIENTAS DEBIDO A DESGASTE,600.119,siderca\12985,"CPT,CPA,CA15,GA15",2025-10-30 11:15:06.3291342 -03:00,1822430,2025-10-30 09:55:46.5406342 -03:00,10,0
1822564,26,26-CAMBIO DE HERRAMIENTAS DEBIDO A DESGASTE,521,siderca\17701,"CPT,CA15,CFC,CDS",2025-10-30 13:13:01.4117824 -03:00,1822498,2025-10-30 11:25:06.4484803 -03:00,10,2
1822639,26,26-CAMBIO DE HERRAMIENTAS DEBIDO A DESGASTE,194.24,siderca\17701,CA15,2025-10-30 14:48:44.0322508 -03:00,1822564,2025-10-30 13:21:42.4117824 -03:00,9,0
1822690,26,26-CAMBIO DE HERRAMIENTAS DEBIDO A DESGASTE,774.811,siderca\17701,"CPT,CSR,CA15,CFC,CDS",2025-10-30 15:59:38.1638661 -03:00,1822639,2025-10-30 14:51:58.2721072 -03:00,10,0
1822757,26,26-CAMBIO DE HERRAMIENTAS DEBIDO A DESGASTE,164.015,siderca\17701,CA15,2025-10-30 17:23:39.8195719 -03:00,1822690,2025-10-30 16:12:32.9746871 -03:00,10,0
1822808,26,26-CAMBIO DE HERRAMIENTAS DEBIDO A DESGASTE,445.976,siderca\17701,"CPT,CA15,CFC,CDS",2025-10-30 18:30:35.8850350 -03:00,1822757,2025-10-30 17:26:23.8341735 -03:00,8,0
1822860,26,26-CAMBIO DE HERRAMIENTAS DEBIDO A DESGASTE,355.593,siderca\17701,"CPT,CSR,CA15",2025-10-30 19:45:42.6489323 -03:00,1822808,2025-10-30 18:38:01.8611151 -03:00,10,0
1822966,26,26-CAMBIO DE HERRAMIENTAS DEBIDO A DESGASTE,300.455,siderca\60062291,"CPA,GA15,GDS,CDT",2025-10-30 21:46:35.7002246 -03:00,1822860,2025-10-30 19:51:38.2418553 -03:00,10,1
1823072,26,26-CAMBIO DE HERRAMIENTAS DEBIDO A DESGASTE,403.67,siderca\60062291,CDT,2025-10-31 00:28:37.7525884 -03:00,1822966,2025-10-30 21:51:36.1557879 -03:00,10,0
1823124,26,26-CAMBIO DE HERRAMIENTAS DEBIDO A DESGASTE,827,siderca\60062291,"CPT,CPA,GSR,GA15,GFC,GDS,CDT",2025-10-31 01:44:22.6301116 -03:00,1823072,2025-10-31 00:35:21.4228353 -03:00,6,0
1823188,26,26-CAMBIO DE HERRAMIENTAS DEBIDO A DESGASTE,256.955,siderca\60062291,CDT,2025-10-31 03:16:32.3067578 -03:00,1823124,2025-10-31 01:58:09.6301116 -03:00,10,0
1823254,26,26-CAMBIO DE HERRAMIENTAS DEBIDO A DESGASTE,660.443,siderca\60062291,"CPA,GA15,GDS,CDT",2025-10-31 04:35:40.4711507 -03:00,1823188,2025-10-31 03:20:49.2615444 -03:00,8,3
1823430,26,26-CAMBIO DE HERRAMIENTAS DEBIDO A DESGASTE,334,siderca\17701,"CA15,CFC",2025-10-31 08:39:01.7147314 -03:00,1823254,2025-10-31 04:46:40.9142915 -03:00,11,3
1823510,26,26-CAMBIO DE HERRAMIENTAS DEBIDO A DESGASTE,625.482,siderca\13310,"CPA,CA15,CFC,CDS",2025-10-31 10:28:06.9177237 -03:00,1823430,2025-10-31 08:44:35.7147314 -03:00,10,1
1823583,26,26-CAMBIO DE HERRAMIENTAS DEBIDO A DESGASTE,494.072,siderca\17701,"CPT,CSR,CA15,CFC",2025-10-31 12:19:03.0168964 -03:00,1823510,2025-10-31 10:38:32.3990449 -03:00,9,0
1823722,26,26-CAMBIO DE HERRAMIENTAS DEBIDO A DESGASTE,660.583,siderca\12985,"CPA,CA15,GA15,CFC,GFC,CDS,GDS,CDT",2025-10-31 14:36:14.1495480 -03:00,1823583,2025-10-31 12:27:17.0881263 -03:00,10,0
1823772,26,26-CAMBIO DE HERRAMIENTAS DEBIDO A DESGASTE,582.948,siderca\12985,"CA15,GA15,CFC,GFC,CDT",2025-10-31 16:14:09.6696046 -03:00,1823722,2025-10-31 14:47:14.7326850 -03:00,9,0
1823824,26,26-CAMBIO DE HERRAMIENTAS DEBIDO A DESGASTE,905.715,siderca\12985,"CPT,CPA,CSR,GSR,CA15,GA15,CDS,GDS,CDT",2025-10-31 17:38:10.8569080 -03:00,1823772,2025-10-31 16:23:52.6178105 -03:00,8,0
1823922,26,26-CAMBIO DE HERRAMIENTAS DEBIDO A DESGASTE,480.481,siderca\12985,"CA15,GA15,CDT",2025-10-31 20:26:46.4489774 -03:00,1823824,2025-10-31 17:53:16.5714337 -03:00,12,0
1823970,26,26-CAMBIO DE HERRAMIENTAS DEBIDO A DESGASTE,1088.97,siderca\60062291,"CPT,CPA,GSR,GA15,GFC,CDS,CDT",2025-10-31 21:31:47.6724626 -03:00,1823922,2025-10-31 20:34:46.9294672 -03:00,6,0
1824115,26,26-CAMBIO DE HERRAMIENTAS DEBIDO A DESGASTE,600.833,siderca\60062291,"CPA,CA15,GA15,GFC,GDS,CDT",2025-11-01 01:32:25.6213432 -03:00,1823970,2025-10-31 21:49:56.6425042 -03:00,20,3
1824163,26,26-CAMBIO DE HERRAMIENTAS DEBIDO A DESGASTE,218,siderca\60062291,"GA15,CDT",2025-11-01 03:07:59.3135840 -03:00,1824115,2025-11-01 01:42:26.4549228 -03:00,9,0
1824191,26,26-CAMBIO DE HERRAMIENTAS DEBIDO A DESGASTE,997.706,siderca\60062291,"CPT,CPA,GSR,GA15,GFC,GDS,CDT",2025-11-01 04:00:09.6677860 -03:00,1824163,2025-11-01 03:11:37.3135840 -03:00,7,0
1824261,26,26-CAMBIO DE HERRAMIENTAS DEBIDO A DESGASTE,509.028,siderca\12985,"CA15,GA15,CDT",2025-11-01 05:37:09.0760007 -03:00,1824191,2025-11-01 04:16:47.3738025 -03:00,10,0
1824296,26,26-CAMBIO DE HERRAMIENTAS DEBIDO A DESGASTE,480.239,siderca\12985,"CPA,CA15,GA15,CDS,GDS,CDT",2025-11-01 06:45:21.7253624 -03:00,1824261,2025-11-01 05:45:38.1045317 -03:00,9,0
1824330,26,26-CAMBIO DE HERRAMIENTAS DEBIDO A DESGASTE,694.571,siderca\12985,"CPT,CSR,GSR,CA15,GA15,CDS,GDS,CDT",2025-11-01 07:54:25.9337915 -03:00,1824296,2025-11-01 06:53:21.9649442 -03:00,10,0
1824389,26,26-CAMBIO DE HERRAMIENTAS DEBIDO A DESGASTE,480.046,siderca\12985,"CPA,CA15,GA15,CDS,GDS,CDT",2025-11-01 09:21:55.1778713 -03:00,1824330,2025-11-01 08:06:00.5043557 -03:00,9,1
1824438,26,26-CAMBIO DE HERRAMIENTAS DEBIDO A DESGASTE,552.162,siderca\12985,"CA15,GA15,CDS,GDS,CDT",2025-11-01 10:58:18.7306023 -03:00,1824389,2025-11-01 09:29:55.2235810 -03:00,11,1
1824462,26,26-CAMBIO DE HERRAMIENTAS DEBIDO A DESGASTE,596,siderca\12985,"CPT,CPA,CSR,GSR",2025-11-01 11:32:36.9623869 -03:00,1824438,2025-11-01 11:07:30.8929526 -03:00,4,0
1824496,26,26-CAMBIO DE HERRAMIENTAS DEBIDO A DESGASTE,521.876,siderca\12985,"CA15,GA15,CFC,GFC,CDT",2025-11-01 12:39:25.9048662 -03:00,1824462,2025-11-01 11:42:32.9623869 -03:00,8,0
1824549,26,26-CAMBIO DE HERRAMIENTAS DEBIDO A DESGASTE,699.743,siderca\17701,"CPT,CPA,CSR,CA15,CFC,CDS,CDT",2025-11-01 13:54:02.2515685 -03:00,1824496,2025-11-01 12:48:07.7806556 -03:00,10,0
1824626,26,26-CAMBIO DE HERRAMIENTAS DEBIDO A DESGASTE,250.675,siderca\17701,"CA15,CFC",2025-11-01 16:04:47.7538059 -03:00,1824549,2025-11-01 14:05:41.9946480 -03:00,15,1
1824670,26,26-CAMBIO DE HERRAMIENTAS DEBIDO A DESGASTE,558.664,siderca\17701,"CPT,CPA,CSR,CA15,CFC,CDS,CDT",2025-11-01 17:17:22.5388042 -03:00,1824626,2025-11-01 16:08:58.4282440 -03:00,9,0
1824712,26,26-CAMBIO DE HERRAMIENTAS DEBIDO A DESGASTE,330,siderca\17701,"CA15,CFC",2025-11-01 18:19:22.2920924 -03:00,1824670,2025-11-01 17:26:41.2021931 -03:00,7,0
1824761,26,26-CAMBIO DE HERRAMIENTAS DEBIDO A DESGASTE,460,siderca\17701,"CPA,GA15,CFC,CDS",2025-11-01 19:44:21.0613135 -03:00,1824712,2025-11-01 18:24:52.2920924 -03:00,9,2
1824875,26,26-CAMBIO DE HERRAMIENTAS DEBIDO A DESGASTE,540.806,siderca\60062291,"CPT,GSR,GA15,CDT",2025-11-01 21:20:28.0000000 -03:00,1824761,2025-11-01 19:52:01.0613135 -03:00,7,3
1824890,26,26-CAMBIO DE HERRAMIENTAS DEBIDO A DESGASTE,803.262,siderca\60062291,"CPA,GA15,CFC,GFC,GDS,CDT",2025-11-01 23:09:57.1108570 -03:00,1824875,2025-11-01 21:29:28.8069895 -03:00,10,0
1824931,26,26-CAMBIO DE HERRAMIENTAS DEBIDO A DESGASTE,214,siderca\60062291,"GA15,CDT",2025-11-02 00:31:04.2971520 -03:00,1824890,2025-11-01 23:23:20.3729396 -03:00,9,0
1824964,26,26-CAMBIO DE HERRAMIENTAS DEBIDO A DESGASTE,871,siderca\60062291,"CPT,CPA,CSR,GSR,CA15,CFC,GFC,CDS,CDT",2025-11-02 01:41:03.9188028 -03:00,1824931,2025-11-02 00:34:38.2971520 -03:00,10,0
1825019,26,26-CAMBIO DE HERRAMIENTAS DEBIDO A DESGASTE,211,siderca\60062291,CDT,2025-11-02 03:36:05.3339565 -03:00,1824964,2025-11-02 01:55:34.9188028 -03:00,7,1
1825028,26,26-CAMBIO DE HERRAMIENTAS DEBIDO A DESGASTE,548.934,siderca\60062291,"CPA,GA15,CDT",2025-11-02 04:01:41.4314957 -03:00,1825019,2025-11-02 03:39:36.3339565 -03:00,3,0
1825143,26,26-CAMBIO DE HERRAMIENTAS DEBIDO A DESGASTE,634.219,siderca\17701,"CPA,CA15,CFC,CDS",2025-11-03 05:45:25.3271700 -03:00,1825028,2025-11-02 04:10:50.3654587 -03:00,10,0
1825178,26,26-CAMBIO DE HERRAMIENTAS DEBIDO A DESGASTE,477.708,siderca\17701,"CPT,CSR,CA15,CFC",2025-11-03 07:02:22.2730162 -03:00,1825143,2025-11-03 05:55:59.5467212 -03:00,9,0
1825205,26,26-CAMBIO DE HERRAMIENTAS DEBIDO A DESGASTE,534,siderca\17701,"CPA,CA15,CFC,CDS",2025-11-03 08:14:16.8506004 -03:00,1825178,2025-11-03 07:10:19.9811453 -03:00,10,0
1825237,26,26-CAMBIO DE HERRAMIENTAS DEBIDO A DESGASTE,541.315,siderca\17701,"CA15,CFC",2025-11-03 09:32:48.9917474 -03:00,1825205,2025-11-03 08:23:10.8506004 -03:00,9,0
1825268,26,26-CAMBIO DE HERRAMIENTAS DEBIDO A DESGASTE,567,siderca\17701,"CPT,CPA,CSR,CA15,CFC,CDS,CDT",2025-11-03 10:43:59.9753494 -03:00,1825237,2025-11-03 09:41:50.3064685 -03:00,9,0
1825315,26,26-CAMBIO DE HERRAMIENTAS DEBIDO A DESGASTE,312.61,siderca\17701,"CA15,CFC",2025-11-03 12:10:11.3649435 -03:00,1825268,2025-11-03 10:53:26.9753494 -03:00,11,0
1825396,26,26-CAMBIO DE HERRAMIENTAS DEBIDO A DESGASTE,956,siderca\60062291,"CPT,CPA,CSR,GSR,GA15,GFC,GDS,CDT",2025-11-03 14:08:14.8962258 -03:00,1825315,2025-11-03 12:15:23.9748138 -03:00,8,2
1825457,26,26-CAMBIO DE HERRAMIENTAS DEBIDO A DESGASTE,315.837,siderca\60062291,CDT,2025-11-03 15:57:13.0604509 -03:00,1825396,2025-11-03 14:24:10.8962258 -03:00,11,0
1825489,26,26-CAMBIO DE HERRAMIENTAS DEBIDO A DESGASTE,555.631,siderca\60062291,"CPA,CA15,GFC,CDS,CDT",2025-11-03 16:47:00.0552654 -03:00,1825457,2025-11-03 16:02:28.8970786 -03:00,6,0
1825493,26,26-CAMBIO DE HERRAMIENTAS DEBIDO A DESGASTE,688.67,siderca\60062291,"CPA,CA15,GFC,CDS,CDT",2025-11-03 17:03:18.6860296 -03:00,1825489,2025-11-03 16:56:15.6860296 -03:00,0,0
1825530,26,26-CAMBIO DE HERRAMIENTAS DEBIDO A DESGASTE,465.807,siderca\60062291,"CPT,GSR,GA15,CDT",2025-11-03 18:15:58.0194817 -03:00,1825493,2025-11-03 17:14:47.3562249 -03:00,10,0
1825583,26,26-CAMBIO DE HERRAMIENTAS DEBIDO A DESGASTE,600.192,siderca\60062291,"CPA,CA15,GA15,GFC,GDS,CDT",2025-11-03 19:41:00.6436215 -03:00,1825530,2025-11-03 18:23:43.8268259 -03:00,10,0
1825643,26,26-CAMBIO DE HERRAMIENTAS DEBIDO A DESGASTE,392.853,siderca\12985,"CA15,GA15,CDT",2025-11-03 21:11:34.6152014 -03:00,1825583,2025-11-03 19:51:00.8357734 -03:00,10,0
1825680,26,26-CAMBIO DE HERRAMIENTAS DEBIDO A DESGASTE,850,siderca\12985,"CPT,CPA,CSR,GSR,CA15,GA15,CFC,GFC,CDS,GDS,CDT",2025-11-03 22:46:01.7057882 -03:00,1825643,2025-11-03 21:18:07.4688037 -03:00,8,0
1825726,26,26-CAMBIO DE HERRAMIENTAS DEBIDO A DESGASTE,408.786,siderca\12985,"CA15,GA15,CDT",2025-11-04 00:16:45.1987007 -03:00,1825680,2025-11-03 23:00:11.7057882 -03:00,10,1
1825877,26,26-CAMBIO DE HERRAMIENTAS DEBIDO A DESGASTE,660.633,siderca\17701,"CPT,CSR,CA15,CFC",2025-11-04 05:32:33.5088907 -03:00,1825726,2025-11-04 00:23:33.9845477 -03:00,22,1
1825922,26,26-CAMBIO DE HERRAMIENTAS DEBIDO A DESGASTE,597.546,siderca\17701,"CPA,CA15,CFC,CDS",2025-11-04 06:50:14.8302568 -03:00,1825877,2025-11-04 05:43:34.1416747 -03:00,10,0
